11229,0.154652883053
11996,0.0696683842117
12059,0.111539919591
12796,0.162184473739
13553,0.101247879756
13566,0.0618446502734
13685,0.130333502887
14532,0.167464176794
15334,0.113502789579
16105,0.193652186133
16163,0.067598592524
16670,0.132765823561
17080,0.103521437546
17447,0.0965849931601
17517,0.213560931227
17620,0.156502417295
17988,0.0418882157544
18936,0.068077901413
19119,0.0866363563832
20192,0.0993565529826
20318,0.0562066352483
20356,0.168811824835
20654,0.127016949318
20764,0.146025264994
20833,0.121024102923
21324,0.1430300362
22096,0.0784370900792
22367,0.159019606558
22657,0.108772758848
22727,0.147375035249
22731,0.173657972273
22827,0.0989634325716
23071,0.0605127976618
23683,0.128995556481
23947,0.122108122143
23983,0.169029297233
24168,0.055402547011
25224,0.13644942922
27385,0.0646008039566
27631,0.141153096763
28213,0.0704724718863
32887,0.225063743658
33048,0.153971920669
33227,0.159621307067
33663,0.0407159025298
35164,0.0884718574885
35528,0.0964841812179
35990,0.0824429357548
37604,0.190010039607
37683,0.0400695954039
38066,0.106139035053
38578,0.263079014471
39334,0.038740039729
39529,0.207544306034
40259,0.122458383299
41179,0.135597784065
42125,0.302958039943
42160,0.0740061569491
43477,0.38377909502
44550,0.0377550453387
45187,0.107738489623
45510,0.10490764829
46274,0.0948094924767
47486,0.16437096835
47821,0.145227781527
48648,0.071300956227
49252,0.13657372635
49316,0.186389314609
49549,0.169762415107
50489,0.0374805663298
50512,0.198975179051
50958,0.14990599836
51182,0.152747700474
51234,0.125782478396
51288,0.178865741296
51991,0.154621196344
52998,0.166330869466
53659,0.138182472461
54030,0.217923741256
56968,0.132727876628
57423,0.0979233056159
58016,0.0422210978036
59039,0.137762726669
60815,0.0456410165217
61093,0.221069805316
61513,0.187025340901
61941,0.134162182798
62610,0.173106294439
62961,0.0622666970496
62966,0.140461198397
64736,0.181635388518
65130,0.0990735118598
66168,0.067042901754
66343,0.318841457112
67236,0.0413558974985
68613,0.116989507482
69106,0.102396860074
70092,0.111454667134
70189,0.0709775942806
70300,0.0426444948002
72587,0.22899444013
73063,0.221916236894
73479,0.0960528362648
74921,0.146489229125
75394,0.150847321824
75615,0.120564262064
75696,0.132174278438
76031,0.0855858893006
76268,0.173526380749
77801,0.0541220381972
77875,0.13331037352
78439,0.161154482981
78693,0.135401715315
80014,0.0681130385177
80399,0.136138626382
81791,0.116536968726
82315,0.20578678385
82867,0.131331451504
83740,0.189158142835
84360,0.0710510378703
85242,0.0941112262236
86432,0.145254149696
86565,0.150894302366
86940,0.15244095389
87094,0.0928727647037
88352,0.0421352022419
88772,0.0554286657879
89043,0.157606135944
89314,0.0515813836439
91039,0.169467168394
91490,0.152699596092
92120,0.21932577434
92215,0.106640013037
92343,0.116768893575
93415,0.0941073891369
93450,0.148145864355
95242,0.0359579219801
95396,0.0998818994611
98202,0.157287608936
98867,0.0445375540157
