11229,0.14028
11996,0.12168
12059,0.15962
12796,0.15338
13553,0.12014
13566,0.05934
13685,0.13194
14532,0.17984
15334,0.09656
16105,0.17838
16163,0.04406
16670,0.24606
17080,0.1255
17447,0.21586
17517,0.16934
17620,0.1461
17988,0.05174
18936,0.06502
19119,0.07894
20192,0.10604
20318,0.1454
20356,0.19704
20654,0.13846
20764,0.1541
20833,0.15072
21324,0.1234
22096,0.11642
22367,0.10774
22657,0.19332
22727,0.14724
22731,0.15992
22827,0.08808
23071,0.07418
23683,0.16132
23947,0.1253
23983,0.1334
24168,0.06494
25224,0.26034
27385,0.07252
27631,0.10696
28213,0.08104
32887,0.17136
33048,0.15126
33227,0.11286
33663,0.05818
35164,0.08112
35528,0.05294
35990,0.09268
37604,0.11618
37683,0.04904
38066,0.11224
38578,0.15752
39334,0.14008
39529,0.13644
40259,0.07336
41179,0.1462
42125,0.24914
42160,0.0643
43477,0.28472
44550,0.0553
45187,0.08704
45510,0.1921
46274,0.0915
47486,0.16972
47821,0.19434
48648,0.07366
49252,0.1469
49316,0.22314
49549,0.18548
50489,0.0417
50512,0.20254
50958,0.07572
51182,0.16862
51234,0.13706
51288,0.16774
51991,0.13076
52998,0.09246
53659,0.18796
54030,0.19424
56968,0.0896
57423,0.15784
58016,0.06124
59039,0.08374
60815,0.05196
61093,0.27176
61513,0.20884
61941,0.17938
62610,0.2293
62961,0.07504
62966,0.18518
64736,0.15902
65130,0.11936
66168,0.07018
66343,0.2614
67236,0.04764
68613,0.09684
69106,0.09874
70092,0.117
70189,0.0796
70300,0.03854
72587,0.21718
73063,0.15796
73479,0.13214
74921,0.09486
75394,0.14534
75615,0.13448
75696,0.119
76031,0.08726
76268,0.10846
77801,0.08298
77875,0.16086
78439,0.1753
78693,0.15198
80014,0.09404
80399,0.13162
81791,0.13618
82315,0.23418
82867,0.11076
83740,0.17804
84360,0.09002
85242,0.09896
86432,0.20432
86565,0.15626
86940,0.15326
87094,0.10604
88352,0.04626
88772,0.07694
89043,0.14178
89314,0.04244
91039,0.18486
91490,0.10056
92120,0.17946
92215,0.1355
92343,0.14094
93415,0.07114
93450,0.04404
95242,0.04528
95396,0.11538
98202,0.17878
98867,0.05252
